Text,Leaning
"president donald trump who tends to describe the world in lazy and ominous vagueness that allows people to give one sentence an endless number of interpretations has been accused of predicting both 911 and the current tensions with north korea",center
"the trump tax drama continues nyt a1 “donald trump and his allies struggle to move past tax revelation” by maggie haberman and nick fandos “mr",center
"ok night ted cruz didn’t fare as well as donald trump — but his victory in his home state of texas and a win in oklahoma gave him something to hold on to",center
"this week the younger trump is in india promoting the sales of units in a handful of new towers to which trump sr",center
"full text as election 2016 draws to a close paul ryan is coming around to donald trump",center
"fox news fired back a couple hours later saying trump had it all wrong and that it was fox who dumped trump",center
"inside college hall school officials are paralyzed legally unable to make political statements they responded early on by putting a gag order on administrators with regard to trump which has left them unable to publicly grapple with the biggest question on campus will the rise of trump—suddenly the most famous penn alumnus on the planet—actually bring the school down",center
"on whether trump was aware of cohen’s payment to daniels “he wasn’t",center
"lee zeldin whos face a tough reelection fight in new yorks 1st district endorsed trump on wednesday newsday reports",center
"after president donald trump issued his first travel ban executive order last january white house officials scoffed at the scenes of turmoil and insisted the president’s plan was smoothly moving into place",center
"daniel dale toronto star the trump lie tracker",center
"even as he thrust himself and the trappings of his office into selling the health care bill trump peppered his aides again and again with the same concern usually after watching cable news reports chronicling the setbacks according to two of his advisers ‘is this really a good bill’ in the end the answer was no in part because the president himself seemed to doubt it",center
"however trump said during the campaign that if elected he would ask his attorney general to appoint a special prosecutor to go after clinton for her use of a private server during her tenure as secretary of state",center
"after trump leaves office the self pardon would be tested only if the next administration were inclined to prosecute trump” httppolitico2vkw22h",center
"from an explainer on the minister behind trump’s outlook on life to a dispatch from his first mega rally this is the essential donald trump",center
"it means going out of the way to focus on substance rather than the controversy of the hour while trump did a fine job shaming reporters at his news conference he was notably weak on the details on how he wants to replace obamacare",center
"some heard that the trump family had spent millions on building improvements but they remained suspicious",center
"trump has spent the days following wednesday’s debate trying to reconnect with voters as political operatives call his front runner status into question",center
"full text new york — donald trump jr",center
"1140 am trump will depart the white house en route to washington dc’s jw marriott",center
"persons involved in the trump campaign that i was concerned about because of known russian efforts to suborn such individuals’ he told lawmakers",center
"happening today donald trump is in dc",center
"any move to do so would require donors to bankroll it and operatives to whip the conventions 2472 delegates to sideline trump during important procedural fights that begin in five weeks",center
"some even argue his wrongness has helped to unleash the very forces inside the republican party that have enabled the rise of the candidate he so publicly loathes kristol helped quash a 2013 gop immigration reform effort that might have brought latinos into the gop fold he suggested sarah palin for the republican ticket in 2008—not only dooming mccain’s presidential bid but creating an anti intellectual conservative celebrity who now supports his nemesis trump",center
"the dinner party in question was indeed memorable for its guest list which included estee and joe lauder the well known royals of the cosmetics industry the widow of hearst columnist bob considine the cullen oil fortune’s baron and baroness ricardo “ricky” di portanova who’d flown in from houston in their lear and yes donald and first wife ivana trump",center
"kaine looks to put daylight between trump and pence",center
"he served as senior comms advisor for trump for president’s iowa operation national political director for carly for president and is an rnc and dci group alum",center
"trump defended his statement monday night on fox news’ “on the record” though he attempted to make a distinction between american muslins and non american muslims",center
"trump release “the city of richmond has filed a lawsuit wednesday in the federal district court in san francisco against president donald trump attorney general jeff sessions and secretary of homeland security john kelly seeking to have declared unconstitutional an executive order issued by president trump concerning “sanctuary jurisdictions”",center
"coming attractions trump will give his first commencement address since taking office on saturday at liberty university a christian college in virginia",center
"they have gone further than other republicans who are not boarding the trump train",center
"“but i know that i need to be careful about broaching the trump stuff",center
"senatemajldr must have needed another 4 years — in addition to the 7 years — to repeal and replace obamacare … ” the nyt reports the tweets followed an unpleasant phone call between trump and mcconnell",center
"in march trump encouraged his supporters to “knock the crap out” of protesters carrying tomatoes and offered to pay legal bills for supporters who are charged at his rallies",center
"correction due to an editing error an earlier version of this story said secret service agents reportedly got in hot water for taking selfies with barron trump",center
"full text speaker paul ryan on tuesday deflected questions about breitbart’s controversial coverage of his personal life under the direction of top donald trump adviser steve bannon",center
"on wednesday trump campaign ceo and former breitbart chairman steve bannon said of the rumors trump is an entrepreneur",center
"so if president trump wants to be president again he is definitely going to have to fight more within his own party than i think he had before",center
"‘the peso is rallying and more importantly it has more room to appreciate as hillary clinton continues to climb in the polls—gaining ground on donald trump who has proposed policies that could potentially hurt mexico’s economy’ nomura latin america strategist benito berber said in a note to clients on tuesday” httponwsjcom2avuui8",center
"trump inc",center
"the percentage of americans who disapprove of trump is virtually unchanged 54 percent compared to 56 percent in february",center
"glasser well you have the cover in this month’s foreign affairs magazine and basically your argument is that the world and american leadership can survive four years of trump but not eight years",center
"in other words trump and his team—if he accepts only 1—already have a convenient narrative that he is too rich or too selfless to be corrupt",center
"but obama out paced trump on confirmations for his cabinet appointees",center
"“viewed as the walled off leader of a demoralized department tillerson in the opening days of the trump administration was cast as an inexperienced statesman undercut by the white house as the nation’s top diplomat supplanted in that role by the president’s powerful son in law",center
"now tell me how they do that” trump told sean hannity last week during an interview on fox news",center
"thursday afternoon trump doubled down on his criticism of blumenthal during a brief interaction with reporters ahead of a listening session on the supreme court with a bipartisan group of senators",center
"trump could throw his full support behind carbon capture utilization and storage technology that can safely and permanently capture and sequester emissions of carbon dioxide the main greenhouse gas from coal plants natural gas facilities and industrial sources",center
"the view from romneyworld inside mitt romney’s close political orbit there’s a bit of bewilderment about the potential for political backlash if trump chooses the former massachusetts governor to be secretary of state",center
"there is a reason trump said that manafort “is in the position that he is today and corey’s not",center
"a new washington “obama and clinton loyalists grapple with trump recession” by sarah wheaton “the job market is about to get even more crowded for washington democrats as thousands of obama appointees join the hundreds of clinton campaign staffers looking for employment",center
"the nominee will likely be trump or cruz people who have won a significant number of states not someone who barely competed in the contest or didn’t compete at all",center
"an rnc official cited several reasons the committee has held events at trump properties including that the size and price point of trump venues suit large presidential level events that trumps properties are consistently willing and able to accommodate the president and his security needs which can be disruptive to a hotels guests and that several washington hotels have long declined to host events attended by the president — under both democratic and republican administrations — because of the hassle they create for everyone else at the hotel",center
"“but i’m exhausted of trump jokes”",center
"president donald trump named brian montgomery to lead the fha in september",center
"i think that the clinton campaign has clearly been gaming the refs has been talking to the media for a week now saying it’s your job to make sure that donald trump is fact checked in real time” she said",center
"getting back to the kobach thing trump clearly dissed kobach in 2012",center
"donald trump suggests he may revoke new york times’ press credentials",center
"the article helps to explain the fervor of trump’s supporters and the ways in which trump transcends the normal rules of politics",center
"thats not to say trump isnt talking to the media",center
"“good luck” trump tells the man",center
"“steve’s a machine” jason miller a trump aide said of miller’s prolific writing abilities the two men arent related",center
"mike fernandez long at odds with president donald trump over deportations told politico in a phone interview he’s behind a broadening strategy among donors to punish politicians who will not sign a discharge petition in the house that would trigger a congressional showdown over the fate of hundreds of thousands of so called dreamers” full story",center
"i am the least racist i’ve had great relationships trump said",center
"and trump responds vowing “madman” kim jong un “will be tested like never before” writes politico’s louis nelson",center
"“trump ripped this judge as ‘hater’ now he’ll hear environmental case on border wall” by mcclatchy’s stuart leavenwoth “a federal judge in california who donald trump once derided for his ethnicity will hear a case friday that could determine the president’s latitude to waive environmental laws paving the way for his “big beautiful” border wall",center
"if trump were elected president there would be members of the pro life movement who would compromise their convictions for access to power he opined",center
"according to a news advisory trump will address the media at 2 pm",center
"“donald trump is not a serious candidate and the candidates polling near him aren’t being covered the same way” another prominent political journalist said",center
"but upon seeing who else would be attending trump decided to make the trip himself instead bumping pence off the schedule according to a person familiar with the matter",center
"but otherwise the debate was rather predictable trump was trump bombastic aggressive arrogant eminently quotable",center
"listening to donald trump is like having a drink at the bar",center
"this could be a problem for hillary clinton—whom trump has begun hammering as obama did before him in 2008 for voting to authorize the iraq invasion—if it turns out that trump has better captured the american temper",center
"today we call on donald trump to step down from his pursuit of the american presidency",center
"full text milwaukee — charlie sykes left his monday interview with donald trump even more unimpressed with the new york billionaire than he was going in",center
"the trump kids aren’t willing to give an inch",center
"cruz picked up the same line as fox in challenging trump to a one on one debate in fairfield iowa",center
"bannon out from politico’s michael calderone jason schwartz and alex isenstadt “former white house chief strategist steve bannon stepped down tuesday as executive chairman of breitbart news a swift and stunning fall for a leading figure on the american right who was recently rebuked by president donald trump and abandoned by his key financial backer",center
"new england shirt company’s robert kidder knocks donald trump for making clothing overseas",center
"samsteinhp “cnn’s john king reporting from a source close to trump that the reviews that pence did better than he did won’t go over well with trump”",center
"she’s back “hope’s reappearance sparks hopes she’ll rejoin the trump show” by nancy cook “hope hicks had no intention of traveling on air force one when she arrived at president donald trump’s bedminster new jersey golf club to hang out with white house friends including jared kushner and ivanka trump",center
"as trump tried to trample over cruz’s answer cruz cut him off",center
"donald trump",center
"“i think it’s got to be up to the individual” trump told the washington post in an august interview",center
"“as a girl raised right here in north carolina i have good southern values” said lara trump his daughter in law who has been running female outreach efforts in several swing states on behalf of the campaign",center
"also saying he would choose clinton over trump is reuel marc gerecht a former cia case officer and influential neoconservative writer for the weekly standard",center
"they said it cherry picked information made false assertions and was overly focused on an obscure low level trump campaign adviser carter page",center
"the public push comes after sanders declined an outright concession to clinton last night instead emphasizing in a 23 minute speech that his supporters should do everything they can to defeat donald trump but that it “cannot be our only goal” httpgooglwleuaz",center
"“i am running for congress to fix washington’s broken system fight to bring back american jobs for american workers and to work with president trump to drain the swamp of the political elite who work only for their own self interest” levell said in a statement also committing to enacting 8 year term limits",center
"“‘absolutely i would do that’ trump said",center
"“it was a terrible thing it was brutal but a lot of people started to focus on what was going on” trump said warmbier “did not die in vain” trump said “things will change” when asked about the 100000 north koreans held in gulags",center
"a note to trump tower rep",center
"jeff flake of arizona said he cannot support trump at this time",center
"the president was not aware of it” sekulow said wednesday on abc’s “good morning america” “donald trump jr",center
"will trump give ryan cover john boehner got kneecapped when it seemed like he was ready to support a bipartisan immigration deal a few years ago",center
"but there’s one potential warning sign in these polls should the race narrow clinton’s lead over trump shrinks when voters are allowed to choose one of the major third party candidates in the race",center
"2018 watch “pence to headline trump hotel dinner to raise money for gop candidates” by alex isenstadt “vice president mike pence looking to buttress his party ahead of what is shaping up to be a difficult midterm election season will headline a high dollar fundraising dinner monday that is expected to net about 500000 for his leadership pac according to an administration official",center
"about 12 minutes after his crooked hillary tweet tuesday trump slammed bill clinton for his wife’s “hit ad” calling the former president “the worst abuser of woman sic in us",center
"clinton called out trump’s decision to bring on breitbart executive stephen bannon to be his campaign ceo saying breitbart’s reputation for engaging in “alt right” philosophies matches with the trump campaign",center
"trump names kellyanne conway as his campaign manager and steve bannon as campaign chief executive in a move that appears to push manafort to the background",center
"talking about the washington swamp that trump so famously promised to drain the president elect’s former campaign manager kellyanne conway told “fox news sunday” that his supporters should pay no attention to the fact that the presidential transition team has been stocked with exactly the type of political insiders he railed against in his stump speeches",center
"i’m a huge fan of mike pence’s so i tell people when it comes to the trump pence ticket i am all for pence and we are neutral on the presidential”",center
"cruz dumps trump in iowa",center
"10 am president donald trump will receive his daily intelligence briefing in the oval office",center
"“this guy will say anything” trump said",center
"in february trump declined to denounce the ku klux klan in an interview on cnn",center
"brandon benefield a 39 year old field engineer from alabama called republican leaders who have ditched trump “sellouts”",center
"what trump actually said trump called “some” mexican illegal immigrants “rapists” and “criminals” and some he assumed “good people” he has used a variety of insults for women",center
"at the trump hotel",center
"in his mind janney fired him mostly because it didn’t want to spend the money necessary to defend him against trump in court",center
"flashback — “how trump favored texas over puerto rico a politico investigation shows a persistent double standard in the president’s handling of relief efforts for hurricane harvey and hurricane maria” by politico’s danny vinik read more",center
"coming attractions the debt ceiling republicans on capitol hill are already beginning to fret over how they’ll lift the debt ceiling in the age of donald trump",center
"they’re also the diehards who aren’t afraid to align themselves with pro trump positions even before the president has warmed to them himself” politico",center
"“in a confidence building gesture ahead of a proposed summit meeting with president trump a suddenly loquacious and conciliatory mr",center
"“i know with minnesota’s help we’re going to make donald trump the next president of the united states of america” pence told the crowd in a chilly airport hangar",center
"they said it “ reince you should resign rather than spending one more ounce of personal energy supporting a reprehensible man — that’s newly floated indie candidate david french on donald trump and reince priebus",center
"another must read nyt a1 “high in tower trump reads tweets and plans” by ashley parker and maggie haberman “donald j",center
"trump he noted admiringly has fought the government of palm beach fla for the right to fly an enormous american flag over the property",center
"in may he filed letters with the cook county circuit court and the illinois state property tax appeal board informing them that klafter burke is no longer representing trump due to “irreconcilable differences”",center
"“i wasn’t pro trump",center
"if the election were held today donald trump would apparently win roughly as many electoral votes as hillary clinton — who held a commanding lead in early august and seemed to be closing off all possible trump routes to 270 electoral votes",center
"the trump era",center
"but the election this spring for mayor of omaha is pitting abortion rights activists against economic populists and threatening the party’s unity as it regroups to confront president trump",center
"trump claimed he didn’t mind being disinvited",center
"donald trump calls african americans thugs muslims terrorists latinos rapists and criminals and women bimbos",center
"the previous evening as trump canceled a chicago rally due to protesters cruz placed significant blame on trump",center
"this account of the early days of the trump white house is based on interviews with dozens of government officials congressional aides former staff members and other observers of the new administration many of whom requested anonymity",center
"unlike nixon who had to contend with democratic majorities in the house and senate trump has the shield of a republican congress led by craven enablers terrified of crossing their dear leader’s fiercely loyal base",center
"trump and romney meanwhile are set to dine together tuesday evening — a meeting that one trump aide said would help the president elect reach a conclusion about whether to offer him the job",center
"5 trump for joy democrats seemed thrilled at the nearly realized prospect of donald trump as the gop nominee",center
"expectations may be unchanged simply because many positions in the trump administration remain vacant — many of the promised policy changes from the obama administration simply haven’t happened yet said michael lotito co chair of littler mendelson’s workplace policy institute",center
"how corey fell security escorted him from trump tower – crushed by clinton trump had 69 staffers in may to her 685 raised 3 million to 26 million – gop convention names press staff",center
"and although berlusconi is the closest italian parallel to trump he’s not the only one",center
"trump and republicans about his racially tinged campaign her aides said monday that she would aggressively compete in arizona a state with a growing hispanic population that has been ground zero for the country’s heated debate over immigration",center
"“president trump knows this country probably better than any president in recent history” us",center
"full text donald trump is not a conservative speaks at a fourth grade level and as a candidate for the republican nomination has successfully somehow figured out some weird combination of the kardashians newt gingrich said at a closed door meeting in late february according to audio obtained by propublica published late wednesday",center
"now you tell us “gop senator trump may not be the right messenger for the party republicans should be prepared to try and find ways to work with hillary clinton if she wins the presidency louisiana sen",center
"according to the official the potential relocation reflected a view within the transition team that coverage of trump has been so hostile as to indicate that the press has abandoned its role as neutral observer",center
"transition speed read — trump to square off with press after russia bombshell by politicos shane goldmacher donald trump on wednesday will step out from the relative safety of his android twitter keyboard to spar with the “dishonest media” he so often relishes disparaging",center
"when trump ran into christopher ruddy on the golf course and later at dinner saturday he vented to his friend",center
"univision’s “al punto” 10 am nuevo león governor jaime “el bronco” rodriguez … former puerto rico attorney general and president donald trump advisor josé a",center
"steve king on tuesday said donald trump has succeeded in lining up critical endorsements because hes able to make offers that are awfully difficult to refuse",center
"for now clinton allies are eager to avoid complacency by hammering home the notion that trump is no ordinary threat",center
"singer’ singer in turn donated 5 million to pro rubio super pac and then another 25 million to an anti trump pac after rubio dropped out of the race and warned that if trump pursued anti trade policies as president it would be ‘close to a guarantee of a global depression’",center
"city officials hope to block trump hotels “the trump organization is looking to expand its luxury hotel brand into dozens of the nation’s major cities because that’s where the tourists and business travelers are” politico ’s darren samuelsohn reports",center
"with trump mathematically unable to seal the republican nomination until the final day of the calendar june 7 when california delivers its massive 172 delegate haul there is a big money push underway in the nation’s most populous state",center
"i mean some of the premise of this conversation right is that okay we’re in trump and then they’ll be an after trump",center
"donald trump gets booed chris christie rewrites history",center
"he is headed to cleveland where trump will hold a political rally at the i x center at 245 pm",center
"full text the controversial meeting between donald trump jr",center
"in today’s campaign news a key rand paul ally is indicted and details emerge about a chat between donald trump and former president bill clinton just before trump got in the race",center
"susana martinez says she is “too busy” to meet with trump he attacks her",center
"salter heres what seems clear to me that trump is plainly an awful human being and if you cant see that then youve got some kind of problem",center
"the trump signature here is far more than the familiar seismic john hancock he jammed into the white house stationery with his customary dark thick tipped heavy handed pen",center
"senate foreign relations chairman bob corker also rails against the trump administration’s intel “clampdown” on khashoggi adds politico’s burgess everett",center
"bonus wallace and ryan on “fox news sunday” “house speaker paul ryan vowed sunday that congress would not interfere with special counsel robert muellers investigation into russian meddling in the 2016 elections a probe that has intensified with recent indictments of trump campaign officials",center
"trump is exploiting much of the self doubt already set into motion by the launching of a completely unnecessary war in iraq which seriously damaged the postwar alliance and trading system by grossly abusing america’s position within it",center
"‘this will be the gathering for democratic donors from across the country to hear from a broad and diverse group of leaders about the next steps for progressives under a trump administration’ brock wrote to the donors in an email obtained by politico” full story",center
"also from the story “president trump said on thursday that he believes the saudi journalist jamal khashoggi is dead and he expressed confidence in intelligence reports from multiple sources that strongly suggest a high level saudi role in mr",center
"they scatter across super tuesday states tomorrow — donald trump is in oklahoma city marco rubio heads to dallas ted cruz is in virginia and tennessee",center
"trump realdonaldtrump february 2 2016",center
"… not because of trump — wp’s ylan mui “the prospect of mogul donald trump sitting in the oval office has driven celebrities and commonfolk alike to contemplate moving to canada — or any other country that is not america … and indeed government statistics show record numbers of people are renouncing their us",center
"so trump may be an “id with hair” as hillary clinton calls him but at least when it comes to his foreign policy views he’s an all american id",center
"about that daca deal … “trump lists immigration demands that could derail ‘dreamers’ deal” by seung min kim “president donald trump laid out his immigration principles for capitol hill on sunday — a list of hardline policies that could seriously complicate the prospects of striking a deal with democrats over the future of hundreds of thousands of young undocumented immigrants",center
"donald trump",center
"in those excerpts trump is heard using vulgarities to describe the skin of one contestant emily west an aspiring musician who later appeared on america’s got talent",center
"full text the conservative group the club for growth unveiled its upcoming barrage against donald trump set to air later this week a pair of 30 second ads that will air in iowa and peg the real estate mogul as just another politician who supports liberal policies",center
"way to go reporters first question at a poverty forum trump",center
"“ivanka trump talks being a mogul a mother and more” by tim teeman in the february issue of town and country magazine “ivanka trump has turned into one of her father’s greatest assets",center
"in 2000 stone was one of several trump associates fined by new york state for failing to disclose that they had secretly financed advertisements against the development of casinos in the catskill mountains region",center
"donald trump the party’s presumptive nominee will give a primetime speech after formally accepting the nomination but he’s far from the only person who will step to the podium — though the full list of speakers still has not been released",center
"but the cease fire eroded in just the past 24 hours” first trump blasted the president of an indiana steelworkers local drawing return fire from union leaders",center
"… trump who has dominated this sprawling gop primary for the last two months was under attack from the start of this nearly three hour debate at the ronald reagan presidential library",center
"president donald trump during his visit to washington this week that turkey would act ‘without asking anyone’ if it faced any sort of attack from the syrian kurdish ypg militia turkish media reported on thursday",center
"contribute 49 or more today and get your name officially on the trump donor wall” httpbitlytrumpdonorwall",center
"full text predicting trump is like “sculpting fog” — the dow dipped around 50 points during president donald trump’s dark and nativist inaugural address before recovering most of the losses late in the day",center
"i dont watch anymore but i heard he went wild against rudy giuliani and 2a sad irrelevant” trump tweeted",center
"the trump family’s trajectory is a characteristically larger than life embodiment of the american dream",center
"cruz swung back at both trump and rubio at every turn and has tried to reset in the days since",center
"trump signed an order on wednesday reversing the classified rules known as presidential policy directive 20 that had mapped out an elaborate interagency process that must be followed before us",center
"“the conservative commentator is so close to trump that some white house aides have dubbed him the unofficial chief of staff",center
"that may help explain the brutal onslaught of attacks on trump we’re about to see from democrats” httpwapost1nqj5yn",center
"president donald trump the president’s son said in an interview that aired tuesday morning",center
"it always comes back to trump tv “how trump’s tv habits raised the risk of a shutdown” by eliana johnson and burgess everett “if the government shuts down on friday president donald trump’s television habits may be partly to blame according to two white house aides",center
"it’s a charge hillary has leveled against virtually every opponent she’s faced but trump responded differently",center
"president donald trump voiced significant displeasure over germany’s trade surplus on thursday during a meeting with european union leaders in brussels",center
"gingrich called the poll and similar ones showing trump losing an absurdity",center
"california dems react to trump bombshell guilfoyle as white house press secretary altman on possible governor bid steyer pollingrn",center
"— wildcat trump forum muslims and womensurveillance and harassment northwestern university share responses to the election and presidency of donald trump",center
"while the statement carefully parsed it words it marked a step away from what some trump officials and the president’s designated new ambassador to israel have said in favor of settlements",center
"had democrats managed to capture the chamber in 2016 much indeed most of what trump has accomplished would never have happened at all—which is why democrats and maybe even oprah herself should focus right now on 2018 not 2020",center
"noted “in the interview bush was the one to raise trump",center
"there have been allegations that the campaign failed to pay trump’s companies fair market value for some services including for the trump corporate staffer who helped write melania trumps convention speech the campaign paid her 35601 through trump tower commercial llc and the corporate lawyer who penned threatening letters to a donor and pac supporting jeb bush",center
"for his part trump jr",center
"if the hopes of a partnership pan out – and trump publicly backs ryan to remain in the job – the speaker’s supporters say they believe he could win another term with relative ease",center
"trump on the stump",center
"and it’s yet more proof why donald trump is temperamentally unfit and totally unqualified to be commander in chief”",center
"trump has told aides he is ‘champing at the bit’ to sit for an interview according to one person",center
"instead donald trump became president and installed neil gorsuch who almost certainly will deliver the deciding vote to abolish them later this term in janus v",center
"“now its authors — drug enforcement administration agents and justice department legal advisers at the time — are expressing anger over the decision and hope that the trump administration which has followed a path similar to former president barack obama’s in afghanistan will eventually adopt the plan as part of its evolving strategy”",center
"for now the senator is largely trying to kill trump with kindness by publicly thanking him for bringing immigration an issue on which they are both conservative hard liners to the fore",center
"among the reasons cited by lawmakers for the loss clinton’s failure to tie trump more directly to down ballot republicans that she was a better policy wonk than politician clinton just couldnt relate to voters on an emotional level the democratic national committee was at fault it was the house and senate campaign committees fault it was all thanks to fbi director james comey he was in the bag for the republicans the whole time polls are garbage it was turnout african americans didnt come out for clinton millennials are the worst their message stunk it was locusts",center
"— a federal judge blocks the trump administration’s latest travel restrictions politico",center
"“the only way we can lose in my opinion — i really mean this pennsylvania — is if cheating goes on” trump said at a rally in altoona",center
"all in the family “trump’s sons run the business and keep tweeting about their dad” by darren samuelsohn “president donald trump has promised not to involve himself in his company’s decisions while he’s president",center
"trump also called network executives to complain the people familiar with the matter said in addition to griping publicly on twitter about it",center
"jane mayer in the new yorker “donald trump’s ghostwriter tells all ‘the art of the deal’ made america see trump as a charmer with an unfailing knack for business",center
"but to ascribe that to trump is like many things trump to overemphasize him at the expense of larger trends",center
"but trump finally took a position on russia",center
"the pair of federal lawsuits allege that trump university marketers misled prospective students by indicating that the instructors for the program were hand picked by trump and by suggesting that the education was to be delivered by an accredited university",center
"donald trump and hillary clinton tweet",center
"but there is a far bigger problem with cruz donald trump is not the most self absorbed republican running for president—cruz is",center
"will column titled “donald trump is a counterfeit republican” calling it a “great piece” around the same time he predicted that fox news anchor megyn kelly’s career would last longer than trump’s",center
"deputy policy director dan kowalski said trump would “refocus” the epa domestically on its “core mission” of clean air and clean water “we will also work with congress the states and the private sector to take prudent steps that will have a positive emissions reduction impact while also making america stronger and more prosperous” the statement also noted “many scientists are concerned about greenhouse gas emissions” but said they needed to continue research efforts “without political agendas getting in the way",center
"georgia donald trump 46 hillary clinton 43",center
"first look – “democrats don’t fall into the anger trap” by third way’s lanae erickson hatalsky on medium “some strategists have posited that 2016 will be an anger election and in order to combat the forces of nativist protectionist and anti establishment rage ginned up by trump democrats must produce their own anger",center
"trump from making the political statements” trump lawyer rebecca woods wrote using the trump camp’s preferred phrase for the gop nominee’s utterances on immigrants",center
"it’s yet another measure of how trump has rewired the race in the three short months since he announced his campaign",center
"trump new york times has an evil intent",center
"so donald trump i think you have a great opportunity”",center
"for one trump could become president—and the candidate has made it abundantly clear that his beliefs are dictated entirely by the identities of those who says nice things to him",center
"white house press secretary sean spicer described the conversation between trump and turnbull as “very cordial” adding that the president has “tremendous respect” for his counterpart",center
"“if we choose donald trump as our nominee we will put in charge of the conservative movement someone who is not really a conservative",center
"wapo’s phil rucker philiprucker “just got off phone with alan dershowitz who was at the wh tonight for dinner with trump kushner and others",center
"donald trump in one sense the rise of donald trump was an unmitigated catastrophe for the marketplace of american political ideas—a candidate and then a president who operated by instinct over principle openly placed personal loyalty over american ideals and chose his cabinet secretaries by whether they looked the part",center
"“chuck i see chuck” trump said",center
"data du jour … politicomorning consult poll … steve shepard “voters believe russia more likely to meddle for gop in midterms than democrats” “president donald trump says he’s ‘very concerned’ that russia will meddle in this year’s midterm elections — as part of an effort to help democratic candidates",center
"… trump spoke with secretary of state rex tillerson and chief of staff john kelly for an hour to talk about tillerson’s trip to asia and north korea per baker",center
"trump goes first tomorrow and hillary goes thursday",center
"during his supreme court search trump has told advisers that he’s looking for justices and judges who are tough minded and well respected sources say",center
"even if trump uses his government issued cellphone his calls are vulnerable to eavesdropping particularly from foreign governments national security experts say",center
"but 24 hours after audio surfaced of trump demeaning women and making lewd comments about them the 2008 republican nominee decided hed finally had enough",center
"on the other hand there was no reason to believe that the dark populism of trumpism was fading outside american cities and suburbs or that trump and his acolytes were doing anything but digging in for a long struggle whatever the political human or economic costs to the nation or the world",center
"trump added he accepts that russia meddled in the 2016 presidential election via politico’s louis nelson “let me be totally clear in saying that — and ive said this many times i accept our intelligence communitys conclusion that russias meddling in the 2016 election took place",center
"choosing sides in virginia — podesta “perriello is the better choice for the party’s future during a trump presidency” in the washington post 2016 clinton campaign chairman and former obama white house adviser john podesta supported tom perriello for governor of virginia in an op ed “both perriello and lt",center
"jeb bush faces incoming from walker and donald trump",center
"so what i’m somewhat cautious about or nervous about is that’s good but that doesn’t get us the house back and it’s a solid foundation for us to build a winning strategy but it’s not enough for us to have the real impact that i think we all want which is how do we put a stop to trump and to me at least winning back the house is maybe the clearest way of doing that",center
"top ed steven rattner in the nyt “donald trump and the art of the tax loophole” “in 2005 trump got a 391 million tax deduction for donating a conservation easement on a new jersey golf course … and installed goats on two of his new jersey golf courses as part of a plan to get them designated as agricultural properties thereby vastly lowering his property taxes” httpnytims1tmu1m1",center
"this was donald trump in his element",center
"heads up the investigations … kyle cheney “mueller could hit manafort with retrial new charges” “special counsel robert mueller’s office is considering retrying former trump campaign chairman paul manafort on a slew of federal charges that resulted in a hung jury over the summer",center
"trump hasn’t wasted any time lambasting fiorina over her tenure at hpseizing ona question about her business record at a new hampshire town hall and tweeting over the weekend “carly fiorina did such a horrible job at lucent and hp virtually destroying both companies that she never got another ceo job offer”",center
"i knot myself up as i write this next hypothetical could it possibly be that the media actually did create trump as a political force but did so by screaming over and over that he couldn’t possibly win",center
"how do we renew our party in the age of trump",center
"trump reiterated the four pillars of the white house’s immigration framework which includes a pathway to citizenship for nearly 2 million undocumented immigrants who were brought to the us",center
"“im a big outdoorsman” trump jr",center
"trump realdonaldtrump february 3 2017",center
"the idea is to move beyond a focus on luxury hotels in big metropolises and build boutique properties in a broader mix of cities including some the trump brothers came to know well during more than a year of intensive travel fundraising and grass roots networking on the road to the white house",center
"trump httpbitly2fwvlds",center
"several experts on ethics rules and government contracting have argued that the provision limiting involvement of public officials in the lease effectively bars trump from benefiting from it in any way once he takes office",center
"they said it what do you have to lose — donald trump appealing to african american voters today while arguing democrats have mismanaged cities for decades",center
"trump realdonaldtrump february 2 2017",center
"the younger trump recently cut a check to the super pac according to two people familiar with the donation",center
"“he argued that trump should focus on how voters outside the boisterous rallies reacted",center
"ill tell you what donald trump needs",center
"poorly know a windfall when they see it’ trump wrote on twitter friday morning",center
"“mueller witness was convicted on child porn charge” by josh gerstein “a middle east expert and analyst who consulted with the trump administration and was questioned by investigators for special counsel robert mueller pleaded guilty to a federal child pornography charge in 1991 court records released on friday show",center
"in nearby iowa a state trump won by nearly 10 points the democratic candidate for governor was running about even with the republican governor in a des moines registermediacom iowa poll",center
